"","business_id","stars"
"693427","t-LnJne10SHAWATKYdQdJQ",3
"693453","qThJY-H6Fo8HvfdIvwrjiw",4
"693478","Zs8LPufciU-jDpbAVFqKcA",1
"693521","B5xWYgJDSN4RPPk4DlUajQ",1
"693542","cXmlv2WBzuB6JLMhaCvLuQ",3
"693543","OgwN65jZebPRIPSmNpRP7A",4
"693552","bFlP7uApDamdiVHwX8OwfA",5
"693640","7LlND5b0bjWylNBNQ-oZMA",4
"693645","TaDp2EiNKqHhAp21xIoggg",3
"693695","xistlMeIIjG21z2SaWvfVQ",1
"693740","dGJwiltTg81VuCdHl485MA",4
"693747","dGJwiltTg81VuCdHl485MA",1
"693756","tw8I1hZdlGpwO2QaAIeQWg",1
"693830","OgwN65jZebPRIPSmNpRP7A",4
"693909","GVTL5nxjlhzdXJMy4-4HBA",4
"694004","tw8I1hZdlGpwO2QaAIeQWg",4
"694043","Zs8LPufciU-jDpbAVFqKcA",4
"694061","uuQDpnCYn1Nf2pXZTtMLHg",5
"694085","tw8I1hZdlGpwO2QaAIeQWg",5
"694212","Zs8LPufciU-jDpbAVFqKcA",5
"694214","qh1GCWP_2TKxevp3ZeMxag",1
"694277","GVTL5nxjlhzdXJMy4-4HBA",4
"694286","-UjCvAsvBOr19y8lqPueiQ",2
"694320","aS4t4ee3xqQXgNHNxi9gAA",2
"694340","EHKzu5r2NEz5Zq2R84J4ow",1
"694401","U8FC3Z_L_tHEUIvkwSSAXw",5
"694413","nb3v4cQdZAYfbcw6eAD4Dg",4
"694439","iTNsT5xYHhQWTYDTROZCRw",1
"694453","tw8I1hZdlGpwO2QaAIeQWg",4
"694481","JtSNHDRRZffnHBEsJudW-g",3
"694493","PgaHjsWV3whvHF1CHU1rZg",4
"694552","GVTL5nxjlhzdXJMy4-4HBA",4
"694562","EHKzu5r2NEz5Zq2R84J4ow",4
"694592","e-XkLeDKWKpleCT5a78gsw",1
"694702","POJH4cPxgKCWWGVYJ_2i0w",5
"694709","tw8I1hZdlGpwO2QaAIeQWg",5
"694712","Y81wukOSmZ6sRS1cn1QhXA",1
"694713","NI75svhUpw1u0ClzrPFPCQ",4
"694716","bFlP7uApDamdiVHwX8OwfA",3
"694764","iuIkzvQRb4DVWOMhE4GI3g",3
"694773","Zs8LPufciU-jDpbAVFqKcA",4
"694807","cXmlv2WBzuB6JLMhaCvLuQ",3
"694819","Zs8LPufciU-jDpbAVFqKcA",3
"694827","JtSNHDRRZffnHBEsJudW-g",4
"694897","EHKzu5r2NEz5Zq2R84J4ow",5
"694921","OgwN65jZebPRIPSmNpRP7A",4
"694945","B5xWYgJDSN4RPPk4DlUajQ",3
"695032","EHKzu5r2NEz5Zq2R84J4ow",5
"695033","Y81wukOSmZ6sRS1cn1QhXA",5
"695042","-UjCvAsvBOr19y8lqPueiQ",2
"695074","B5xWYgJDSN4RPPk4DlUajQ",5
"695104","PgaHjsWV3whvHF1CHU1rZg",4
"695171","PgaHjsWV3whvHF1CHU1rZg",3
"695183","DXP3MbE8srQITLlAuS45aQ",5
"695187","GVTL5nxjlhzdXJMy4-4HBA",3
"695256","EHKzu5r2NEz5Zq2R84J4ow",4
"695260","iTNsT5xYHhQWTYDTROZCRw",1
"695272","tw8I1hZdlGpwO2QaAIeQWg",5
"695375","iTNsT5xYHhQWTYDTROZCRw",5
"695395","uuQDpnCYn1Nf2pXZTtMLHg",4
"695396","EHKzu5r2NEz5Zq2R84J4ow",4
"695411","iTNsT5xYHhQWTYDTROZCRw",4
"695432","iuIkzvQRb4DVWOMhE4GI3g",5
"695520","8B4tanBgBpccBUWSEH4yLA",2
"695532","MxGk2Pxy2M0fQUV0t4bsbQ",5
"695583","rPshoySU7Xfafoi3S0KDfg",4
"695657","qThJY-H6Fo8HvfdIvwrjiw",3
"695708","PgaHjsWV3whvHF1CHU1rZg",3
"695746","B5xWYgJDSN4RPPk4DlUajQ",2
"695751","cXmlv2WBzuB6JLMhaCvLuQ",5
"695787","DXP3MbE8srQITLlAuS45aQ",3
"695827","uuQDpnCYn1Nf2pXZTtMLHg",5
"695845","aS4t4ee3xqQXgNHNxi9gAA",2
"695900","8B4tanBgBpccBUWSEH4yLA",1
"695908","B2UK8R5y-nSyTrCpzn_VFA",5
"695911","aS4t4ee3xqQXgNHNxi9gAA",5
"695933","iTNsT5xYHhQWTYDTROZCRw",1
"695947","zswdqM8Av3KxVv9o7_6ORA",5
"695955","cXmlv2WBzuB6JLMhaCvLuQ",5
"695973","EHKzu5r2NEz5Zq2R84J4ow",5
"695993","rPshoySU7Xfafoi3S0KDfg",5
"696028","SUktrYdNQD8k2vvkM4OpfA",2
"696157","SUktrYdNQD8k2vvkM4OpfA",5
"696174","iTNsT5xYHhQWTYDTROZCRw",3
"696193","t-LnJne10SHAWATKYdQdJQ",1
"696202","tw8I1hZdlGpwO2QaAIeQWg",4
"696205","qh1GCWP_2TKxevp3ZeMxag",4
"696224","RN-fX-LiwUm46a6G_r1xSw",5
"696235","OgwN65jZebPRIPSmNpRP7A",4
"696253","tw8I1hZdlGpwO2QaAIeQWg",4
"696274","POJH4cPxgKCWWGVYJ_2i0w",4
"696323","B5xWYgJDSN4RPPk4DlUajQ",2
"696401","bFlP7uApDamdiVHwX8OwfA",1
"696408","iuIkzvQRb4DVWOMhE4GI3g",4
"696436","aS4t4ee3xqQXgNHNxi9gAA",2
"696525","qThJY-H6Fo8HvfdIvwrjiw",5
"696581","zswdqM8Av3KxVv9o7_6ORA",4
"696629","EHKzu5r2NEz5Zq2R84J4ow",5
"696667","EHKzu5r2NEz5Zq2R84J4ow",3
"696804","NI75svhUpw1u0ClzrPFPCQ",1
"696833","iTNsT5xYHhQWTYDTROZCRw",4
"696971","uuQDpnCYn1Nf2pXZTtMLHg",5
"697001","PgaHjsWV3whvHF1CHU1rZg",5
"697008","JtSNHDRRZffnHBEsJudW-g",1
"697025","t-LnJne10SHAWATKYdQdJQ",4
"697151","tw8I1hZdlGpwO2QaAIeQWg",3
"697282","956ZfpypyxLLkRmlaHWGkA",4
"697288","8B4tanBgBpccBUWSEH4yLA",2
"697352","iuIkzvQRb4DVWOMhE4GI3g",2
"697482","qThJY-H6Fo8HvfdIvwrjiw",4
"697559","cXmlv2WBzuB6JLMhaCvLuQ",4
"697598","T4JGbW9XEGQVrLpQcNFXtA",4
"697602","qh1GCWP_2TKxevp3ZeMxag",5
"697613","POJH4cPxgKCWWGVYJ_2i0w",5
"697655","B2UK8R5y-nSyTrCpzn_VFA",5
"697656","DXP3MbE8srQITLlAuS45aQ",5
"697687","EHKzu5r2NEz5Zq2R84J4ow",5
"697710","EKQiKd7EMZjsa4JokFaeAg",4
"697846","dGJwiltTg81VuCdHl485MA",5
"697851","N9JASBwB9kWtK0_EjTa1nw",3
"697866","zswdqM8Av3KxVv9o7_6ORA",3
"697872","JtSNHDRRZffnHBEsJudW-g",4
"698069","cXmlv2WBzuB6JLMhaCvLuQ",5
"698131","OgwN65jZebPRIPSmNpRP7A",1
"698155","zswdqM8Av3KxVv9o7_6ORA",4
"698158","cXmlv2WBzuB6JLMhaCvLuQ",5
"698287","tw8I1hZdlGpwO2QaAIeQWg",4
"698297","B2UK8R5y-nSyTrCpzn_VFA",5
"698384","N9JASBwB9kWtK0_EjTa1nw",2
"698441","B5xWYgJDSN4RPPk4DlUajQ",3
"698450","RN-fX-LiwUm46a6G_r1xSw",2
"698479","DXP3MbE8srQITLlAuS45aQ",1
"698481","B5xWYgJDSN4RPPk4DlUajQ",1
"698504","Zs8LPufciU-jDpbAVFqKcA",5
"698548","SUktrYdNQD8k2vvkM4OpfA",2
"698575","tw8I1hZdlGpwO2QaAIeQWg",2
"698593","Ubye_qiESMKdUjQUBmNWWg",4
"698619","OgwN65jZebPRIPSmNpRP7A",1
"698634","SUktrYdNQD8k2vvkM4OpfA",4
"698708","PgaHjsWV3whvHF1CHU1rZg",4
"698711","tw8I1hZdlGpwO2QaAIeQWg",5
"698727","t-LnJne10SHAWATKYdQdJQ",3
"698748","qThJY-H6Fo8HvfdIvwrjiw",5
"698795","OgwN65jZebPRIPSmNpRP7A",5
"698844","tw8I1hZdlGpwO2QaAIeQWg",5
"698934","T4JGbW9XEGQVrLpQcNFXtA",5
"698966","RN-fX-LiwUm46a6G_r1xSw",5
"698993","e-XkLeDKWKpleCT5a78gsw",5
"699006","Zs8LPufciU-jDpbAVFqKcA",4
"699042","tw8I1hZdlGpwO2QaAIeQWg",5
"699067","xistlMeIIjG21z2SaWvfVQ",5
"699121","-UjCvAsvBOr19y8lqPueiQ",4
"699141","RN-fX-LiwUm46a6G_r1xSw",1
"699199","N9JASBwB9kWtK0_EjTa1nw",2
"699256","zswdqM8Av3KxVv9o7_6ORA",4
"699288","PgaHjsWV3whvHF1CHU1rZg",4
"699348","EHKzu5r2NEz5Zq2R84J4ow",2
"699384","OgwN65jZebPRIPSmNpRP7A",5
"699388","zswdqM8Av3KxVv9o7_6ORA",2
"699402","EHKzu5r2NEz5Zq2R84J4ow",4
"699457","B2UK8R5y-nSyTrCpzn_VFA",1
"699484","MxGk2Pxy2M0fQUV0t4bsbQ",5
"699486","aS4t4ee3xqQXgNHNxi9gAA",5
"699490","B5xWYgJDSN4RPPk4DlUajQ",4
"699491","iTNsT5xYHhQWTYDTROZCRw",4
"699530","cXmlv2WBzuB6JLMhaCvLuQ",4
"699580","OgwN65jZebPRIPSmNpRP7A",5
"699627","toc31C-Qy2smSq0A7Q8FgA",4
"699731","tw8I1hZdlGpwO2QaAIeQWg",4
"699769","DXP3MbE8srQITLlAuS45aQ",4
"699772","qh1GCWP_2TKxevp3ZeMxag",4
"699823","PgaHjsWV3whvHF1CHU1rZg",3
"699839","SUktrYdNQD8k2vvkM4OpfA",4
"699904","T4JGbW9XEGQVrLpQcNFXtA",4
"699927","OgwN65jZebPRIPSmNpRP7A",4
"699986","fsZXGdbPWCW7LYUoedu0aA",2
"699999","aS4t4ee3xqQXgNHNxi9gAA",5
"700005","uuQDpnCYn1Nf2pXZTtMLHg",2
"700050","B5xWYgJDSN4RPPk4DlUajQ",2
"700056","DXP3MbE8srQITLlAuS45aQ",4
"700071","EKQiKd7EMZjsa4JokFaeAg",4
"700130","iuIkzvQRb4DVWOMhE4GI3g",4
"700160","PgaHjsWV3whvHF1CHU1rZg",5
"700217","iuIkzvQRb4DVWOMhE4GI3g",4
"700234","tw8I1hZdlGpwO2QaAIeQWg",5
"700286","zswdqM8Av3KxVv9o7_6ORA",5
"700325","t-LnJne10SHAWATKYdQdJQ",3
"700395","kt8gBE0TcSC_Srrxg98Mow",5
"700432","zswdqM8Av3KxVv9o7_6ORA",1
"700436","D0CmKnqGOf_jaPgECFZcCw",1
"700463","EHKzu5r2NEz5Zq2R84J4ow",4
"700472","T4JGbW9XEGQVrLpQcNFXtA",4
"700523","xistlMeIIjG21z2SaWvfVQ",5
"700586","kt8gBE0TcSC_Srrxg98Mow",4
"700648","t-LnJne10SHAWATKYdQdJQ",3
"700661","B5xWYgJDSN4RPPk4DlUajQ",2
"700697","NI75svhUpw1u0ClzrPFPCQ",1
"700705","aS4t4ee3xqQXgNHNxi9gAA",4
"700734","qThJY-H6Fo8HvfdIvwrjiw",5
"700768","rPshoySU7Xfafoi3S0KDfg",5
"700848","zswdqM8Av3KxVv9o7_6ORA",4
"700884","POJH4cPxgKCWWGVYJ_2i0w",5
"700903","xistlMeIIjG21z2SaWvfVQ",5
"700918","OgwN65jZebPRIPSmNpRP7A",4
"700933","Xs_QOxzPZETqZ3MeNStvYA",4
"700953","tw8I1hZdlGpwO2QaAIeQWg",4
"700969","xahtvkGLbwU___3GMqmWUw",2
"700977","iuIkzvQRb4DVWOMhE4GI3g",4
"701064","tw8I1hZdlGpwO2QaAIeQWg",5
"701122","t-LnJne10SHAWATKYdQdJQ",3
"701146","iuIkzvQRb4DVWOMhE4GI3g",4
"701227","B2UK8R5y-nSyTrCpzn_VFA",5
"701232","Zs8LPufciU-jDpbAVFqKcA",5
"701235","iuIkzvQRb4DVWOMhE4GI3g",1
"701286","cXmlv2WBzuB6JLMhaCvLuQ",2
"701333","OgwN65jZebPRIPSmNpRP7A",3
"701349","PgaHjsWV3whvHF1CHU1rZg",4
"701417","SUktrYdNQD8k2vvkM4OpfA",5
"701441","zswdqM8Av3KxVv9o7_6ORA",5
"701466","iuIkzvQRb4DVWOMhE4GI3g",5
"701533","DXP3MbE8srQITLlAuS45aQ",2
"701536","tw8I1hZdlGpwO2QaAIeQWg",3
"701559","T4JGbW9XEGQVrLpQcNFXtA",1
"701705","e-XkLeDKWKpleCT5a78gsw",5
"701735","t-LnJne10SHAWATKYdQdJQ",5
"701829","Y81wukOSmZ6sRS1cn1QhXA",5
"701844","uuQDpnCYn1Nf2pXZTtMLHg",2
"701956","zswdqM8Av3KxVv9o7_6ORA",5
"701975","Y81wukOSmZ6sRS1cn1QhXA",2
"701986","EHKzu5r2NEz5Zq2R84J4ow",4
"702031","OgwN65jZebPRIPSmNpRP7A",5
"702182","xistlMeIIjG21z2SaWvfVQ",4
"702210","OgwN65jZebPRIPSmNpRP7A",1
"702258","N9JASBwB9kWtK0_EjTa1nw",4
"702345","uuQDpnCYn1Nf2pXZTtMLHg",4
"702370","OgwN65jZebPRIPSmNpRP7A",5
"702380","mZde8M2gs5popxzKOvCo5w",1
"702429","8B4tanBgBpccBUWSEH4yLA",4
"702455","mZde8M2gs5popxzKOvCo5w",4
"702464","cXmlv2WBzuB6JLMhaCvLuQ",4
"702481","7LlND5b0bjWylNBNQ-oZMA",2
"702588","nb3v4cQdZAYfbcw6eAD4Dg",3
"702652","MxGk2Pxy2M0fQUV0t4bsbQ",4
"702657","uuQDpnCYn1Nf2pXZTtMLHg",2
"702711","8B4tanBgBpccBUWSEH4yLA",1
"702757","8B4tanBgBpccBUWSEH4yLA",3
"702818","POJH4cPxgKCWWGVYJ_2i0w",5
"702825","PgaHjsWV3whvHF1CHU1rZg",5
"702950","OgwN65jZebPRIPSmNpRP7A",5
"702957","qThJY-H6Fo8HvfdIvwrjiw",3
"702979","OgwN65jZebPRIPSmNpRP7A",5
"702995","MxGk2Pxy2M0fQUV0t4bsbQ",5
"703039","OgwN65jZebPRIPSmNpRP7A",4
"703055","JtSNHDRRZffnHBEsJudW-g",4
"703059","tw8I1hZdlGpwO2QaAIeQWg",5
"703067","zswdqM8Av3KxVv9o7_6ORA",3
"703098","aS4t4ee3xqQXgNHNxi9gAA",2
"703108","e-XkLeDKWKpleCT5a78gsw",1
"703132","tw8I1hZdlGpwO2QaAIeQWg",5
"703142","t-LnJne10SHAWATKYdQdJQ",4
"703150","nb3v4cQdZAYfbcw6eAD4Dg",3
"703162","rPshoySU7Xfafoi3S0KDfg",5
"703265","tw8I1hZdlGpwO2QaAIeQWg",3
"703276","iuIkzvQRb4DVWOMhE4GI3g",2
"703324","SUktrYdNQD8k2vvkM4OpfA",4
"703420","tw8I1hZdlGpwO2QaAIeQWg",5
"703454","lLUnPQC-hWuErZdW4Kgv7Q",4
"703478","U8FC3Z_L_tHEUIvkwSSAXw",5
"703509","qh1GCWP_2TKxevp3ZeMxag",2
"703512","956ZfpypyxLLkRmlaHWGkA",4
"703576","T4JGbW9XEGQVrLpQcNFXtA",1
"703589","iuIkzvQRb4DVWOMhE4GI3g",5
"703590","tw8I1hZdlGpwO2QaAIeQWg",4
"703623","PgaHjsWV3whvHF1CHU1rZg",4
"703641","t-LnJne10SHAWATKYdQdJQ",4
"703677","iTNsT5xYHhQWTYDTROZCRw",3
"703738","U8FC3Z_L_tHEUIvkwSSAXw",4
"703746","SUktrYdNQD8k2vvkM4OpfA",4
"703786","aS4t4ee3xqQXgNHNxi9gAA",5
"703821","aS4t4ee3xqQXgNHNxi9gAA",1
"703853","iTNsT5xYHhQWTYDTROZCRw",3
"703875","JtSNHDRRZffnHBEsJudW-g",4
"703914","EHKzu5r2NEz5Zq2R84J4ow",3
"703944","RN-fX-LiwUm46a6G_r1xSw",5
"703968","OgwN65jZebPRIPSmNpRP7A",1
"704021","tw8I1hZdlGpwO2QaAIeQWg",4
"704045","zswdqM8Av3KxVv9o7_6ORA",3
"704053","B2UK8R5y-nSyTrCpzn_VFA",4
"704057","7LlND5b0bjWylNBNQ-oZMA",4
"704074","B5xWYgJDSN4RPPk4DlUajQ",5
"704121","OgwN65jZebPRIPSmNpRP7A",2
"704132","EHKzu5r2NEz5Zq2R84J4ow",4
"704183","OgwN65jZebPRIPSmNpRP7A",5
"704246","tw8I1hZdlGpwO2QaAIeQWg",4
"704295","qh1GCWP_2TKxevp3ZeMxag",2
"704299","EHKzu5r2NEz5Zq2R84J4ow",5
"704309","t-LnJne10SHAWATKYdQdJQ",4
"704324","T4JGbW9XEGQVrLpQcNFXtA",2
"704364","iuIkzvQRb4DVWOMhE4GI3g",4
"704385","xistlMeIIjG21z2SaWvfVQ",5
"704425","OgwN65jZebPRIPSmNpRP7A",5
"704448","aS4t4ee3xqQXgNHNxi9gAA",1
"704455","DXP3MbE8srQITLlAuS45aQ",4
"704510","zswdqM8Av3KxVv9o7_6ORA",5
"704519","D0CmKnqGOf_jaPgECFZcCw",1
"704545","cXmlv2WBzuB6JLMhaCvLuQ",4
"704568","B5xWYgJDSN4RPPk4DlUajQ",1
"704577","tw8I1hZdlGpwO2QaAIeQWg",2
"704595","PgaHjsWV3whvHF1CHU1rZg",5
"704601","EHKzu5r2NEz5Zq2R84J4ow",5
"704607","tw8I1hZdlGpwO2QaAIeQWg",5
"704636","SUktrYdNQD8k2vvkM4OpfA",3
"704639","tw8I1hZdlGpwO2QaAIeQWg",2
"704647","cXmlv2WBzuB6JLMhaCvLuQ",5
"704676","SUktrYdNQD8k2vvkM4OpfA",3
"704743","t-LnJne10SHAWATKYdQdJQ",4
"704755","OgwN65jZebPRIPSmNpRP7A",5
"704779","D0CmKnqGOf_jaPgECFZcCw",4
"704814","e-XkLeDKWKpleCT5a78gsw",5
"704866","t-LnJne10SHAWATKYdQdJQ",1
"704884","zswdqM8Av3KxVv9o7_6ORA",2
"704930","aS4t4ee3xqQXgNHNxi9gAA",5
"704935","PgaHjsWV3whvHF1CHU1rZg",5
"704936","SUktrYdNQD8k2vvkM4OpfA",5
"704955","uuQDpnCYn1Nf2pXZTtMLHg",5
"704992","tw8I1hZdlGpwO2QaAIeQWg",5
"705006","T4JGbW9XEGQVrLpQcNFXtA",2
"705041","cXmlv2WBzuB6JLMhaCvLuQ",3
"705193","tw8I1hZdlGpwO2QaAIeQWg",5
"705250","EHKzu5r2NEz5Zq2R84J4ow",5
"705275","qh1GCWP_2TKxevp3ZeMxag",5
"705278","uh5dMhIZygTzXEvn5K10jg",5
"705283","qThJY-H6Fo8HvfdIvwrjiw",4
"705359","aS4t4ee3xqQXgNHNxi9gAA",3
"705363","7LlND5b0bjWylNBNQ-oZMA",3
"705381","tw8I1hZdlGpwO2QaAIeQWg",5
"705396","SUktrYdNQD8k2vvkM4OpfA",5
"705398","zswdqM8Av3KxVv9o7_6ORA",3
"705438","OgwN65jZebPRIPSmNpRP7A",1
"705446","DXP3MbE8srQITLlAuS45aQ",4
"705496","PgaHjsWV3whvHF1CHU1rZg",5
"705506","aS4t4ee3xqQXgNHNxi9gAA",4
"705522","t-LnJne10SHAWATKYdQdJQ",4
"705532","EHKzu5r2NEz5Zq2R84J4ow",5
"705583","t-LnJne10SHAWATKYdQdJQ",3
"705593","t-LnJne10SHAWATKYdQdJQ",4
"705705","cXmlv2WBzuB6JLMhaCvLuQ",4
"705727","aS4t4ee3xqQXgNHNxi9gAA",5
"705799","OgwN65jZebPRIPSmNpRP7A",5
"705850","SUktrYdNQD8k2vvkM4OpfA",5
"705852","aS4t4ee3xqQXgNHNxi9gAA",2
"705871","aS4t4ee3xqQXgNHNxi9gAA",2
"705919","iTNsT5xYHhQWTYDTROZCRw",1
"705989","GVTL5nxjlhzdXJMy4-4HBA",5
"706006","tw8I1hZdlGpwO2QaAIeQWg",4
"706021","EHKzu5r2NEz5Zq2R84J4ow",4
"706032","DXP3MbE8srQITLlAuS45aQ",5
"706036","rPshoySU7Xfafoi3S0KDfg",5
"706038","tw8I1hZdlGpwO2QaAIeQWg",1
"706073","7LlND5b0bjWylNBNQ-oZMA",3
"706074","mZde8M2gs5popxzKOvCo5w",5
"706089","uuQDpnCYn1Nf2pXZTtMLHg",4
"706101","EKQiKd7EMZjsa4JokFaeAg",5
"706126","-UjCvAsvBOr19y8lqPueiQ",3
"706177","t-LnJne10SHAWATKYdQdJQ",1
"706183","t-LnJne10SHAWATKYdQdJQ",3
"706196","cXmlv2WBzuB6JLMhaCvLuQ",5
"706199","tw8I1hZdlGpwO2QaAIeQWg",2
"706206","JtSNHDRRZffnHBEsJudW-g",2
"706227","dGJwiltTg81VuCdHl485MA",4
"706251","cXmlv2WBzuB6JLMhaCvLuQ",4
"706258","iTNsT5xYHhQWTYDTROZCRw",4
"706262","rPshoySU7Xfafoi3S0KDfg",5
"706269","PgaHjsWV3whvHF1CHU1rZg",5
"706341","t-LnJne10SHAWATKYdQdJQ",3
"706356","tw8I1hZdlGpwO2QaAIeQWg",3
"706363","iuIkzvQRb4DVWOMhE4GI3g",4
"706410","PgaHjsWV3whvHF1CHU1rZg",4
"706413","aS4t4ee3xqQXgNHNxi9gAA",5
"706434","B5xWYgJDSN4RPPk4DlUajQ",4
"706503","B5xWYgJDSN4RPPk4DlUajQ",2
"706508","uuQDpnCYn1Nf2pXZTtMLHg",1
"706531","DXP3MbE8srQITLlAuS45aQ",2
"706580","iTNsT5xYHhQWTYDTROZCRw",4
"706594","JtSNHDRRZffnHBEsJudW-g",5
"706595","EHKzu5r2NEz5Zq2R84J4ow",4
"706609","qThJY-H6Fo8HvfdIvwrjiw",4
"706612","DXP3MbE8srQITLlAuS45aQ",4
"706667","EHKzu5r2NEz5Zq2R84J4ow",5
"706669","toc31C-Qy2smSq0A7Q8FgA",5
"706728","tw8I1hZdlGpwO2QaAIeQWg",4
"706774","DXP3MbE8srQITLlAuS45aQ",5
"706791","EKQiKd7EMZjsa4JokFaeAg",5
"706812","t-LnJne10SHAWATKYdQdJQ",4
"706816","B2UK8R5y-nSyTrCpzn_VFA",5
"706838","zswdqM8Av3KxVv9o7_6ORA",2
"706904","zswdqM8Av3KxVv9o7_6ORA",4
"706939","B5xWYgJDSN4RPPk4DlUajQ",4
"706942","JtSNHDRRZffnHBEsJudW-g",1
"706993","bFlP7uApDamdiVHwX8OwfA",5
"707030","956ZfpypyxLLkRmlaHWGkA",4
"707065","B2UK8R5y-nSyTrCpzn_VFA",1
"707089","OgwN65jZebPRIPSmNpRP7A",4
"707095","EHKzu5r2NEz5Zq2R84J4ow",5
"707192","DXP3MbE8srQITLlAuS45aQ",5
"707239","xistlMeIIjG21z2SaWvfVQ",3
"707244","dGJwiltTg81VuCdHl485MA",4
"707252","tw8I1hZdlGpwO2QaAIeQWg",4
"707269","tw8I1hZdlGpwO2QaAIeQWg",5
"707333","uuQDpnCYn1Nf2pXZTtMLHg",4
"707364","N9JASBwB9kWtK0_EjTa1nw",3
"707436","aS4t4ee3xqQXgNHNxi9gAA",4
"707438","PgaHjsWV3whvHF1CHU1rZg",4
"707500","SUktrYdNQD8k2vvkM4OpfA",3
"707552","JtSNHDRRZffnHBEsJudW-g",3
"707585","JtSNHDRRZffnHBEsJudW-g",4
"707663","RN-fX-LiwUm46a6G_r1xSw",3
"707782","aS4t4ee3xqQXgNHNxi9gAA",5
"707812","qThJY-H6Fo8HvfdIvwrjiw",5
"707960","uuQDpnCYn1Nf2pXZTtMLHg",5
"707966","aS4t4ee3xqQXgNHNxi9gAA",1
"707968","tw8I1hZdlGpwO2QaAIeQWg",5
"707973","t-LnJne10SHAWATKYdQdJQ",5
"707979","dGJwiltTg81VuCdHl485MA",4
"707988","iuIkzvQRb4DVWOMhE4GI3g",4
"708012","t-LnJne10SHAWATKYdQdJQ",1
"708015","xistlMeIIjG21z2SaWvfVQ",5
"708029","cXmlv2WBzuB6JLMhaCvLuQ",5
"708057","JtSNHDRRZffnHBEsJudW-g",4
"708156","DXP3MbE8srQITLlAuS45aQ",2
"708182","t-LnJne10SHAWATKYdQdJQ",3
"708246","cXmlv2WBzuB6JLMhaCvLuQ",5
"708266","xahtvkGLbwU___3GMqmWUw",5
"708269","zswdqM8Av3KxVv9o7_6ORA",2
"708286","xistlMeIIjG21z2SaWvfVQ",5
"708304","Zs8LPufciU-jDpbAVFqKcA",5
"708363","7LlND5b0bjWylNBNQ-oZMA",2
"708391","EHKzu5r2NEz5Zq2R84J4ow",5
"708408","cXmlv2WBzuB6JLMhaCvLuQ",4
"708430","cXmlv2WBzuB6JLMhaCvLuQ",4
"708431","zswdqM8Av3KxVv9o7_6ORA",4
"708434","956ZfpypyxLLkRmlaHWGkA",4
"708458","t-LnJne10SHAWATKYdQdJQ",3
"708506","OgwN65jZebPRIPSmNpRP7A",4
"708635","qh1GCWP_2TKxevp3ZeMxag",5
"708739","956ZfpypyxLLkRmlaHWGkA",4
"708752","tw8I1hZdlGpwO2QaAIeQWg",4
"708822","toc31C-Qy2smSq0A7Q8FgA",5
"708850","iuIkzvQRb4DVWOMhE4GI3g",5
"708862","t-LnJne10SHAWATKYdQdJQ",1
"708903","uuQDpnCYn1Nf2pXZTtMLHg",2
"708964","iuIkzvQRb4DVWOMhE4GI3g",3
"709016","tw8I1hZdlGpwO2QaAIeQWg",3
"709032","t-LnJne10SHAWATKYdQdJQ",5
"709089","bFlP7uApDamdiVHwX8OwfA",1
"709105","qh1GCWP_2TKxevp3ZeMxag",4
"709110","tw8I1hZdlGpwO2QaAIeQWg",4
"709135","956ZfpypyxLLkRmlaHWGkA",5
"709151","TaDp2EiNKqHhAp21xIoggg",3
"709152","t-LnJne10SHAWATKYdQdJQ",4
"709164","uuQDpnCYn1Nf2pXZTtMLHg",4
"709218","zswdqM8Av3KxVv9o7_6ORA",5
"709256","aS4t4ee3xqQXgNHNxi9gAA",2
"709269","T4JGbW9XEGQVrLpQcNFXtA",5
"709319","aS4t4ee3xqQXgNHNxi9gAA",3
"709344","cXmlv2WBzuB6JLMhaCvLuQ",5
"709348","T4JGbW9XEGQVrLpQcNFXtA",1
"709419","zswdqM8Av3KxVv9o7_6ORA",5
"709426","bFlP7uApDamdiVHwX8OwfA",5
"709429","t-LnJne10SHAWATKYdQdJQ",5
"709457","aS4t4ee3xqQXgNHNxi9gAA",3
"709461","aS4t4ee3xqQXgNHNxi9gAA",3
"709464","XErOb3obTwM_Kby23AIYfg",3
"709505","aS4t4ee3xqQXgNHNxi9gAA",1
"709548","OgwN65jZebPRIPSmNpRP7A",5
"709551","qThJY-H6Fo8HvfdIvwrjiw",5
"709555","SUktrYdNQD8k2vvkM4OpfA",2
"709574","Ubye_qiESMKdUjQUBmNWWg",3
"709585","aS4t4ee3xqQXgNHNxi9gAA",4
"709586","cXmlv2WBzuB6JLMhaCvLuQ",5
"709600","uuQDpnCYn1Nf2pXZTtMLHg",5
"709606","uuQDpnCYn1Nf2pXZTtMLHg",5
"709613","t-LnJne10SHAWATKYdQdJQ",2
"709656","zswdqM8Av3KxVv9o7_6ORA",5
"709685","MxGk2Pxy2M0fQUV0t4bsbQ",3
"709696","tw8I1hZdlGpwO2QaAIeQWg",2
"709740","B5xWYgJDSN4RPPk4DlUajQ",2
"709769","qThJY-H6Fo8HvfdIvwrjiw",4
"709846","JtSNHDRRZffnHBEsJudW-g",2
"709849","MxGk2Pxy2M0fQUV0t4bsbQ",1
"709864","iTNsT5xYHhQWTYDTROZCRw",4
"709906","Zs8LPufciU-jDpbAVFqKcA",5
"709917","5YUoTimGDPbbmRfw6SJgTQ",2
"709947","7LlND5b0bjWylNBNQ-oZMA",2
"709993","8B4tanBgBpccBUWSEH4yLA",1
